movie_id,genre_id
622,14.0
623,18.0
623,14.0
623,16.0
624,2.0
624,23.0
624,9.0
625,16.0
625,19.0
626,18.0
626,23.0
626,4.0
627,12.0
1857,12.0
627,23.0
1857,23.0
627,7.0
1857,7.0
628,12.0
628,14.0
628,16.0
629,16.0
630,2.0
630,23.0
630,19.0
631,16.0
631,23.0
631,26.0
632,16.0
632,23.0
632,21.0
633,9.0
633,4.0
634,12.0
634,18.0
634,14.0
635,23.0
635,19.0
635,3.0
636,23.0
637,23.0
637,9.0
638,14.0
638,6.0
638,23.0
639,12.0
639,21.0
639,7.0
640,18.0
640,26.0
640,4.0
641,2.0
641,23.0
641,19.0
642,18.0
642,2.0
642,3.0
643,12.0
643,16.0
643,23.0
644,23.0
644,3.0
644,4.0
645,16.0
645,26.0
646,2.0
646,23.0
646,19.0
647,18.0
647,14.0
647,23.0
648,2.0
648,23.0
649,23.0
649,4.0
650,23.0
650,26.0
651,16.0
651,26.0
652,2.0
4246,2.0
652,23.0
4246,23.0
653,23.0
653,19.0
653,4.0
654,18.0
6053,18.0
654,14.0
6053,14.0
654,16.0
6053,16.0
655,23.0
655,11.0
655,20.0
656,18.0
656,16.0
656,2.0
657,18.0
657,2.0
657,23.0
658,23.0
658,19.0
658,4.0
659,18.0
659,14.0
659,19.0
660,2.0
660,23.0
660,19.0
661,6.0
661,23.0
662,18.0
662,4.0
663,18.0
663,14.0
663,7.0
664,12.0
664,14.0
664,16.0
665,18.0
665,2.0
665,23.0
666,17.0
666,24.0
667,18.0
667,2.0
667,4.0
668,16.0
668,24.0
669,12.0
669,18.0
669,14.0
670,18.0
670,14.0
670,23.0
671,18.0
671,14.0
671,23.0
672,16.0
672,23.0
673,2.0
673,23.0
673,19.0
674,14.0
674,23.0
675,17.0
675,6.0
675,23.0
676,23.0
677,23.0
677,26.0
678,16.0
678,23.0
679,16.0
679,23.0
679,11.0
680,18.0
680,23.0
680,19.0
681,16.0
681,23.0
681,26.0
682,23.0
5374,23.0
682,9.0
5374,9.0
682,3.0
5374,3.0
683,12.0
683,18.0
683,14.0
684,12.0
684,14.0
684,16.0
685,23.0
685,4.0
686,2.0
686,23.0
686,9.0
687,23.0
687,7.0
687,9.0
688,16.0
688,23.0
688,26.0
689,6.0
689,23.0
689,5.0
690,16.0
690,23.0
691,23.0
692,16.0
692,21.0
692,26.0
693,23.0
693,9.0
693,3.0
694,2.0
694,23.0
695,18.0
695,4.0
696,6.0
696,2.0
696,23.0
697,23.0
697,26.0
698,6.0
698,23.0
698,21.0
699,16.0
700,18.0
700,2.0
700,23.0
701,18.0
701,16.0
701,2.0
702,9.0
702,19.0
702,4.0
703,16.0
703,23.0
703,26.0
704,23.0
704,26.0
705,16.0
705,23.0
706,16.0
707,23.0
707,4.0
708,17.0
708,24.0
709,6.0
709,23.0
709,26.0
710,16.0
710,2.0
710,23.0
711,2.0
711,23.0
711,4.0
712,18.0
712,23.0
712,4.0
713,18.0
713,9.0
713,3.0
714,2.0
5454,2.0
714,23.0
5454,23.0
714,19.0
5454,19.0
715,18.0
715,2.0
715,23.0
716,12.0
716,23.0
716,11.0
717,2.0
717,23.0
717,19.0
718,16.0
718,21.0
718,11.0
719,16.0
719,23.0
720,16.0
721,12.0
721,18.0
721,14.0
722,4.0
723,23.0
723,19.0
723,3.0
724,16.0
725,23.0
726,17.0
727,16.0
728,12.0
728,14.0
728,23.0
729,16.0
729,23.0
730,14.0
730,23.0
730,21.0
731,18.0
731,14.0
731,16.0
732,23.0
732,5.0
733,18.0
733,14.0
733,23.0
734,18.0
734,14.0
734,16.0
735,18.0
735,23.0
735,9.0
736,16.0
736,26.0
737,23.0
737,7.0
737,19.0
738,9.0
738,4.0
739,23.0
740,2.0
1863,2.0
740,23.0
1863,23.0
740,19.0
1863,19.0
741,18.0
741,16.0
741,7.0
742,23.0
742,19.0
742,4.0
743,14.0
743,23.0
744,18.0
744,2.0
744,23.0
745,18.0
745,2.0
745,23.0
746,12.0
746,14.0
746,16.0
747,18.0
747,23.0
747,3.0
748,18.0
748,14.0
748,6.0
749,14.0
749,21.0
749,7.0
750,19.0
750,4.0
751,23.0
751,26.0
752,12.0
752,23.0
752,7.0
753,18.0
753,16.0
753,2.0
754,12.0
754,16.0
755,14.0
755,16.0
755,23.0
756,18.0
756,23.0
756,7.0
757,4.0
1651,4.0
758,18.0
758,2.0
758,23.0
759,9.0
759,19.0
759,4.0
760,18.0
760,2.0
761,16.0
761,26.0
762,14.0
762,23.0
762,10.0
763,18.0
763,2.0
763,4.0
764,23.0
765,18.0
765,2.0
765,23.0
766,14.0
766,23.0
766,7.0
767,18.0
767,14.0
767,23.0
768,18.0
768,2.0
768,4.0
769,2.0
769,23.0
769,19.0
770,18.0
770,2.0
770,23.0
771,16.0
771,23.0
772,12.0
772,14.0
772,16.0
773,18.0
773,14.0
773,4.0
774,18.0
774,4.0
775,16.0
776,18.0
776,14.0
776,23.0
777,6.0
777,2.0
777,23.0
778,16.0
779,18.0
779,14.0
779,7.0
780,12.0
780,14.0
780,16.0
781,23.0
781,4.0
782,12.0
782,14.0
782,16.0
783,18.0
783,23.0
783,5.0
784,18.0
784,9.0
784,3.0
785,12.0
785,16.0
785,23.0
786,23.0
786,3.0
786,4.0
787,2.0
787,23.0
787,19.0
788,3.0
789,16.0
789,23.0
789,11.0
790,23.0
790,26.0
791,23.0
791,19.0
791,4.0
792,23.0
792,9.0
792,19.0
793,23.0
793,11.0
793,26.0
794,18.0
794,2.0
794,23.0
795,23.0
796,16.0
797,16.0
