movie_id,genre_id
596,6
596,17
596,9
597,6
597,2
597,10
598,6
598,24
599,21
599,9
600,4
600,1
600,5
601,6
601,9
602,4
602,6
602,15
603,7
604,6
604,2
604,13
605,14
605,6
605,9
606,1
606,2
606,10
607,6
607,13
607,3
608,4
608,1
608,5
609,6
610,2
610,3
611,1
611,5
611,7
612,8
4127,8
612,6
4127,6
612,3
4127,3
613,7
613,9
614,6
614,11
614,10
615,6
615,15
615,21
616,1
616,3
617,4
617,5
617,7
618,6
619,7
619,6
620,1
620,6
620,12
621,4
2690,4
621,1
2690,1
621,7
2690,7
622,5
622,14
622,6
623,4
623,1
623,5
624,1
624,5
624,7
625,8
625,6
625,2
626,7
626,10
627,1
627,6
627,3
628,4
1858,4
628,6
1858,6
628,11
1858,11
629,4
629,5
629,7
630,7
631,8
631,6
631,10
632,7
632,6
632,9
633,7
633,6
633,15
634,2
634,3
635,4
635,1
635,5
636,6
636,10
636,13
637,6
638,6
638,2
639,5
639,14
639,6
640,4
640,15
640,11
641,1
641,9
641,3
642,8
642,6
642,10
643,1
643,8
643,13
644,4
644,7
644,6
645,6
645,13
645,3
646,7
646,9
647,8
647,6
647,10
648,1
648,5
648,6
649,8
649,6
650,6
650,3
651,6
651,9
652,7
652,9
653,8
4247,8
653,6
4247,6
654,6
654,10
654,3
655,1
6054,1
655,5
6054,5
655,7
6054,7
656,6
656,17
656,22
657,1
657,7
657,8
658,1
658,8
658,6
659,6
659,10
659,3
660,1
660,5
660,10
661,8
661,6
661,10
662,14
662,6
663,1
663,3
664,1
664,5
664,11
665,4
665,5
665,7
666,1
666,8
666,6
667,16
667,18
668,1
668,8
668,3
669,7
669,18
670,4
670,1
670,5
671,1
671,5
671,6
672,1
672,5
672,6
673,7
673,6
674,8
674,6
674,10
675,5
675,6
676,16
676,14
676,6
677,6
678,6
678,9
679,7
679,6
680,7
680,6
680,17
681,1
681,6
681,10
682,7
682,6
682,9
683,6
5375,6
683,2
5375,2
683,13
5375,13
